0,0,0,0,9,ap_hi;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,738,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,739,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,740,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,741,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,742,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,743,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,744,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,745,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,746,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,747,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,748,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,749,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,750,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,751,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,752,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,753,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,754,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,755,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,756,1,1,8,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active
17,757,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,758,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,759,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,760,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,761,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,762,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,763,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,764,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,765,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,766,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,767,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,768,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,769,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,770,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,771,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,772,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,773,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,774,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,775,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,776,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,777,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,778,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,779,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,780,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,781,0,0,9,ap_hi;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,782,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,783,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,784,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,785,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,786,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,787,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,788,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,789,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,790,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,791,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,792,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,793,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,794,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,795,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,796,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,797,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,798,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,799,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,800,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,801,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,802,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,803,0,0,9,ap_hi;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,804,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,805,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,806,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,807,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,808,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,809,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,810,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,811,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,812,0,0,9,ap_hi;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,813,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,814,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,815,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,816,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,817,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,818,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,819,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,820,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,821,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,822,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,823,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,824,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,825,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,826,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,827,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,828,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,829,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,830,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,831,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,832,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,833,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,834,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,835,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,836,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,837,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,838,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,839,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,840,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,841,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,842,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,843,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,844,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,845,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,846,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,847,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,848,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,849,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,850,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,851,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,852,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,853,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,854,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,855,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,856,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,857,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,858,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,859,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,860,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,861,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,862,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,863,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,864,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,865,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,866,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,867,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,868,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,869,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,870,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,871,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,872,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,873,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,874,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,875,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,876,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,877,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,878,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,879,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,880,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,881,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,882,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,883,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,884,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,885,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,886,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,887,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,888,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,889,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,890,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,891,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,892,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,893,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,894,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,895,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,896,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,897,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,898,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,899,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,900,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,901,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,902,1,1,8,age;weight;ap_lo;cholesterol;gender;active;gluc;smoke
17,903,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,904,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,905,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,906,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,907,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,908,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,909,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,910,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,911,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,912,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,913,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,914,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,915,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,916,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,917,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,918,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,919,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,920,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,921,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,922,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,923,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,924,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,925,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,926,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,927,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,928,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,929,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,930,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,931,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,932,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,933,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,934,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,935,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,936,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,937,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,938,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,939,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,940,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,941,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,942,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,943,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,944,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,945,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,946,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,947,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,948,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,949,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,950,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,951,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,952,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,953,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,954,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,955,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,956,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,957,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,958,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,959,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,960,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,961,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,962,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,963,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,964,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,965,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,966,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,967,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,968,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,969,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,970,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,971,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,972,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,973,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,974,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,975,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,976,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,977,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,978,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,979,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,980,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,981,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,982,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,983,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,984,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,985,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,986,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,987,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,988,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,989,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,990,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,991,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,992,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,993,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,994,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,995,1,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,996,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,997,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,998,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
17,999,1,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
18,0,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
18,1,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
18,2,0,0,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
18,3,0,1,10,ap_hi;age;weight;height;ap_lo;cholesterol;gender;active;gluc;smoke
